type,concept,page,section,body,source,gap,see_also
FSD,fsd:SubmissionOfNationalUtility,fsd-ontology.html,,Submission of National Utility fsd:SubmissionOfNationalUtility lkif:LegalDocument cpv:Evidence eli:LegalResource an:doc,FSD-Ontology-2026.md — Submission of National Utility,,
FSD,fsd:PublicBody,fsd-ontology.html,,Public Body fsd:PublicBody lkif:PublicBody cpv:PublicOrganisation — an:organization,FSD-Ontology-2026.md — Public Body,,
FSD,fsd:CompetentAuthority,fsd-ontology.html,,Competent Authority fsd:CompetentAuthority lkif:CompetentAuthority cpv:PublicOrganisation — an:organization,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,fsd-ontology.html,,Determination (Accept) fsd:AcceptanceDetermination lkif:Permission cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Determination,,
FSD,fsd:AcceptanceDetermination,fsd-ontology.html,,Determination (Accept) fsd:AcceptanceDetermination lkif:Permission cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Acceptance Determination,,
FSD,fsd:Determination,fsd-ontology.html,,Determination (Reject) fsd:RejectionDetermination lkif:Obligation cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Determination,,
FSD,fsd:RejectionDetermination,fsd-ontology.html,,Determination (Reject) fsd:RejectionDetermination lkif:Obligation cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Rejection Determination,,
FSD,fsd:Determination,fsd-ontology.html,,Determination (Refer) fsd:ReferralDetermination lkif:Obligation cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Determination,,
FSD,fsd:ReferralDetermination,fsd-ontology.html,,Determination (Refer) fsd:ReferralDetermination lkif:Obligation cpv:PublicService eli:LegalAct an:decision,FSD-Ontology-2026.md — Referral Determination,,
FSD,fsd:Determination,fsd-ontology.html,,Non-Determination fsd:NonDetermination lkif:Void — — —,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,fsd-ontology.html,,Non-Determination fsd:NonDetermination lkif:Void — — —,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:RemitDisplacement,fsd-ontology.html,,Remit Displacement fsd:RemitDisplacement lkif:Exception — — —,FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:SufficiencyAssertion,fsd-ontology.html,,Sufficiency Assertion fsd:SufficiencyAssertion lkif:Exception — — —,FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:AdministrativeAmnesia,fsd-ontology.html,,Administrative Amnesia fsd:AdministrativeAmnesia — — — —,FSD-Ontology-2026.md — Administrative Amnesia,,
FSD,fsd:DesignedForgetting,fsd-ontology.html,,Designed Forgetting fsd:DesignedForgetting — — — —,FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:NormativeCollapse,fsd-ontology.html,,Normative Collapse fsd:NormativeCollapse — — — —,FSD-Ontology-2026.md — Normative Collapse,,
FSD,fsd:SilenceVeto,fsd-ontology.html,,Silence Veto fsd:SilenceVeto — — — —,FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:OnticCollapse,fsd-ontology.html,,Ontic Collapse fsd:OnticCollapse — — — —,FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:LoopCondition,fsd-ontology.html,,Loop Condition fsd:LoopCondition — — — —,FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:ResidualObligation,fsd-ontology.html,,Residual Obligation fsd:ResidualObligation lkif:Obligation — — —,FSD-Ontology-2026.md — Residual Determination Obligation,,
FSD,fsd:TechnicalAudit,fsd-ontology.html,,Technical Audit fsd:TechnicalAudit lkif:Evaluation cpv:PublicService — an:report,FSD-Ontology-2026.md — Independent Technical Audit,,
FSD,fsd:Determination,fsd-ontology.html,,"LEGAL The duty of determination becomes justiciable across member-state law (CFR Art.41/47, TEU Art.2/4(3)); mapped to machine-readable axioms.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,fsd-ontology.html,,TECHNICAL OWL 2 DL profile — compatible with Jena / Stardog / GraphDB & SPARQL; integrable with EUR-Lex and Ombudsman case systems.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,fsd-ontology.html,,Nullification Loop Five-stage administrative attractor producing non-determination regardless of personnel.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,fsd-ontology.html,,Nullification Loop Five-stage administrative attractor producing non-determination regardless of personnel.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:NullificationLoop,fsd-ontology.html,,Nullification Loop Five-stage administrative attractor producing non-determination regardless of personnel.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:NormativeCollapse,fsd-ontology.html,,"related → Normative Collapse, Silence Veto",FSD-Ontology-2026.md — Normative Collapse,,
FSD,fsd:SilenceVeto,fsd-ontology.html,,"related → Normative Collapse, Silence Veto",FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:StructuralCondition,fsd-ontology.html,,"Normative Collapse Structural condition: valid procedural outputs, permanently unmet substantive obligation.",FSD-Ontology-2026.md — Structural Condition,,
FSD,fsd:NormativeCollapse,fsd-ontology.html,,"Normative Collapse Structural condition: valid procedural outputs, permanently unmet substantive obligation.",FSD-Ontology-2026.md — Normative Collapse,,
FSD,fsd:Determination,fsd-ontology.html,,"Silence Veto Procedural silence as substantive adverse determination — no notice, hearing, or reasons.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:SilenceVeto,fsd-ontology.html,,"Silence Veto Procedural silence as substantive adverse determination — no notice, hearing, or reasons.",FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:StructuralDisplacement,fsd-ontology.html,,Structural Displacement Competence distributed with no institutional subject able to determine.,FSD-Ontology-2026.md — Structural Displacement,,
FSD,fsd:OnticCollapse,fsd-ontology.html,,narrower → Ontic Collapse,FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:Determination,fsd-ontology.html,,Ontic Collapse Acute form: no institutional subject capable of determination exists at all.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:OnticCollapse,fsd-ontology.html,,Ontic Collapse Acute form: no institutional subject capable of determination exists at all.,FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:StructuralDisplacement,fsd-ontology.html,,broader → Structural Displacement,FSD-Ontology-2026.md — Structural Displacement,,
FSD,fsd:Ombudsman,fsd-ontology.html,,"Irish Ombudsman register reserved: fsd:ombudsmanCaseURI — loop closure register, s.10E",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:LoopClosure,fsd-ontology.html,,"Irish Ombudsman register reserved: fsd:ombudsmanCaseURI — loop closure register, s.10E",FSD-Ontology-2026.md — Loop Closure,,
FSD,fsd:Ombudsman,fsd-ontology.html,,Pre-enactment status: the ontology is a semantic specification ; the SWRL rules are testable hypotheses ; the SKOS scheme is the canonical vocabulary for PETI / Ombudsman / CJEU filings.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,fsd-ontology.html,,R1 · Non-Determination Established — submitted Nov 2006; deadline Nov 2007; no determination to date.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,fsd-ontology.html,,R1 · Non-Determination Established — submitted Nov 2006; deadline Nov 2007; no determination to date.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Determination,fsd-ontology.html,,R3 · Loop (24-Month) Established — non-determination period ≈ 236 months at date of this document.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,fsd-ontology.html,,R3 · Loop (24-Month) Established — non-determination period ≈ 236 months at date of this document.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Ombudsman,fsd-ontology.html,,R4 · Residual Obligation Would vest in the Ombudsman on enactment — complaint OMB-260331-CSD014 currently active as pre-legislative equivalent.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:OnticCollapse,fsd-ontology.html,,"R6 · Ontic Collapse Established — CA function split across DETE (licensing), DFA (regime memberships), DoD (security assessment); no statutory coordination mechanism.",FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:Determination,index.html,,20 years without determination · Ireland · 2006–2026,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,index.html,,"Submissions received, retained, unacted upon.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Ombudsman,index.html,,High Court · CJEU · Ombudsman,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:CompetentAuthority,index.html,,"Once a competent authority is formally seized of a matter, its discretion narrows to one: it may only decide .",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,index.html,,"Every year without a determination is a year in breach — not of administrative preference, but of constitutional obligation.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:CompetentAuthority,index.html,,The DFA is the designated competent authority under EU Regulation 2021/821.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:DesignedForgetting,index.html,,The record identifies two threshold events: the McEntee Foreclosure (February 2026) and Designed Forgetting (October 2025).,FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:NullificationLoop,index.html,,Synthesis · The nullification loop as an optimisation problem,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,index.html,,Transform a feedback cycle of silence into a forced move towards determination.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,index.html,,"It is a justiciable conflict of interest, now before the Ombudsman, PETI, and CJEU Registry.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Ombudsman,index.html,,"The Tairiscint is the Meinhardt Initiative's master constitutional statement: a formal indictment of twenty years of unperformed statutory obligation, framed in legal register, addressed simultaneously to the Irish Ombudsman, the High Court, and the European institutions.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:NullificationLoop,index.html,,What follows is the charge architecture in summary form; the full document is held in the Drive and the Nullification Loops repository.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,index.html,,No determination issued in twenty years.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,index.html,,High-resolution submissions loop between offices; portfolio holders rotate; the record grows — but nothing converts information into agency.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,index.html,,"Attach this bulletin to petitions, FOI requests, and committee submissions as a checklist for impasse.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Ombudsman,index.html,,#EuropeanOmbudsman,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,# Document of Knowledge Reserve ## Qualifying Submissions (Duty to Determine) Bill 2026 · Meinhardt Initiative,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"> *A person should be able to submit something of public value to the Irish State and receive an answer — a reasoned, written, reviewable determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"The Core Obligation (§3) Every public body that receives a **qualifying submission** must issue a **determination**: a written administrative act that either (a) accepts and initiates evaluation, (b) rejects with specific and attributable reasons capable of review, or (c) refers it to a named competent body with a stated legal basis.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:PublicBody,knowledge-reserve-duty-to-determine.md,,"The Core Obligation (§3) Every public body that receives a **qualifying submission** must issue a **determination**: a written administrative act that either (a) accepts and initiates evaluation, (b) rejects with specific and attributable reasons capable of review, or (c) refers it to a named competent body with a stated legal basis.",FSD-Ontology-2026.md — Public Body,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"The Core Obligation (§3) Every public body that receives a **qualifying submission** must issue a **determination**: a written administrative act that either (a) accepts and initiates evaluation, (b) rejects with specific and attributable reasons capable of review, or (c) refers it to a named competent body with a stated legal basis.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"The Definition (§2) A **qualifying submission** is a written communication that: - Identifies the submitter; - Identifies the specific EU instrument or domestic statute to which it is relevant; - Describes with particularity the technical corpus submitted; - Is of a kind such that no individual public body has sufficient incentive, in the ordinary course of its own functions, to undertake that evaluation without the duty imposed by this Act.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:PublicBody,knowledge-reserve-duty-to-determine.md,,"The Definition (§2) A **qualifying submission** is a written communication that: - Identifies the submitter; - Identifies the specific EU instrument or domestic statute to which it is relevant; - Describes with particularity the technical corpus submitted; - Is of a kind such that no individual public body has sufficient incentive, in the ordinary course of its own functions, to undertake that evaluation without the duty imposed by this Act.",FSD-Ontology-2026.md — Public Body,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"The Five Prohibited Evasions (§§3–7) | Substitution | Statutory Form | What It Is | |---|---|---| | **Silence** | §3(3)(a), §2A | No response within the statutory period does not constitute a determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Acknowledgement / Remit displacement** | §3(3)(b), §4 | A reference number or auto-reply does not constitute a determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:RemitDisplacement,knowledge-reserve-duty-to-determine.md,,"| | **Acknowledgement / Remit displacement** | §3(3)(b), §4 | A reference number or auto-reply does not constitute a determination.",FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Sufficiency assertion** | §3(3)(c), §5 | Claiming general familiarity with the subject domain, or that equivalent methods exist, does not constitute a determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:SufficiencyAssertion,knowledge-reserve-duty-to-determine.md,,"| | **Sufficiency assertion** | §3(3)(c), §5 | Claiming general familiarity with the subject domain, or that equivalent methods exist, does not constitute a determination.",FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:AdministrativeAmnesia,knowledge-reserve-duty-to-determine.md,,"| | **Administrative amnesia** | §6 | Treating accumulated prior engagement as a ""first encounter"" is prohibited.",FSD-Ontology-2026.md — Administrative Amnesia,,
FSD,fsd:DesignedForgetting,knowledge-reserve-duty-to-determine.md,,"| | **Designed forgetting / Record deletion** | §7 | Deleting, destroying, or rendering inaccessible formally lodged correspondence is prohibited.",FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,Any such act constitutes reviewable maladministration under the Ombudsman Act 1980.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"The Two Named Pathologies (§2A) | Pathology | Definition | Proof Condition | |---|---|---| | **Silence veto** | The exercise of a power to determine the effective outcome of a submission through procedural silence, such that no reviewable act issues and no remedy attaches.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:SilenceVeto,knowledge-reserve-duty-to-determine.md,,"The Two Named Pathologies (§2A) | Pathology | Definition | Proof Condition | |---|---|---| | **Silence veto** | The exercise of a power to determine the effective outcome of a submission through procedural silence, such that no reviewable act issues and no remedy attaches.",FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"Where the practical effect is no reviewable determination, the condition is met regardless of the form of conduct.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:StructuralDisplacement,knowledge-reserve-duty-to-determine.md,,"| | **Structural displacement** | The distribution of a statutory obligation across bodies in a configuration where no single body holds the full obligation required to discharge it, and no mechanism requires them to act in coordination.",FSD-Ontology-2026.md — Structural Displacement,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"Testable Submissions & Independent Technical Audit (§§5A–5C) Where a qualifying submission includes an operational, executable, or empirically testable component, and the submitter has offered the means of testing, the body may not retreat to a sufficiency assertion without first arranging a reasonable opportunity to observe what was submitted.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:TestableSubmission,knowledge-reserve-duty-to-determine.md,,"Testable Submissions & Independent Technical Audit (§§5A–5C) Where a qualifying submission includes an operational, executable, or empirically testable component, and the submitter has offered the means of testing, the body may not retreat to a sufficiency assertion without first arranging a reasonable opportunity to observe what was submitted.",FSD-Ontology-2026.md — Testable Submission,,
FSD,fsd:SufficiencyAssertion,knowledge-reserve-duty-to-determine.md,,"Testable Submissions & Independent Technical Audit (§§5A–5C) Where a qualifying submission includes an operational, executable, or empirically testable component, and the submitter has offered the means of testing, the body may not retreat to a sufficiency assertion without first arranging a reasonable opportunity to observe what was submitted.",FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:TechnicalAudit,knowledge-reserve-duty-to-determine.md,,"Testable Submissions & Independent Technical Audit (§§5A–5C) Where a qualifying submission includes an operational, executable, or empirically testable component, and the submitter has offered the means of testing, the body may not retreat to a sufficiency assertion without first arranging a reasonable opportunity to observe what was submitted.",FSD-Ontology-2026.md — Independent Technical Audit,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,- An independent technical audit panel is maintained by the Ombudsman.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:TechnicalAudit,knowledge-reserve-duty-to-determine.md,,- An independent technical audit panel is maintained by the Ombudsman.,FSD-Ontology-2026.md — Independent Technical Audit,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,- **The auditor does not express a view on whether the body should adopt the submission.** That question remains entirely within the body's discretion.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,Retrospective Application & Chain-of-Duty (§§8–8F) - **Transitional duty:** Submissions lodged before commencement must be determined within six months of commencement.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,- **Chain-of-duty (§8C):** The period for determination runs from the date of **first lodgement** with any body in the chain.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"- **Written commitments (§8(7)):** Where a written commitment to evaluate, report on, or determine a qualifying submission was made by an officer in their official capacity before commencement, a procedural legitimate expectation arises that the process so committed to will occur.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,- **Foreclosure-by-Proxy (§8A):** A determination made by reliance on conclusions that were formally contested and never defended does not constitute a determination under this Act.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopClosure,knowledge-reserve-duty-to-determine.md,,The Loop Closure Mechanism (§§10A–10E) This is the Bill's most structurally significant provision.,FSD-Ontology-2026.md — Loop Closure,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"**The loop condition (§10B):** Satisfied where **three or more public bodies** have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the determination obligation, over a period of five years.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"**The loop condition (§10B):** Satisfied where **three or more public bodies** have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the determination obligation, over a period of five years.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,"**The loop condition (§10B):** Satisfied where **three or more public bodies** have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the determination obligation, over a period of five years.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"**The residual obligation (§10C):** Where the loop condition is satisfied, the **Ombudsman** bears a residual determination obligation.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"**The residual obligation (§10C):** Where the loop condition is satisfied, the **Ombudsman** bears a residual determination obligation.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,"**The residual obligation (§10C):** Where the loop condition is satisfied, the **Ombudsman** bears a residual determination obligation.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:ResidualObligation,knowledge-reserve-duty-to-determine.md,,"**The residual obligation (§10C):** Where the loop condition is satisfied, the **Ombudsman** bears a residual determination obligation.",FSD-Ontology-2026.md — Residual Determination Obligation,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"The Ombudsman investigates, produces a report, and — where no combination of existing bodies acting within their current statutory powers is capable of producing a determination — identifies the legislative or executive intervention required and transmits that finding to the Minister and to the relevant Oireachtas committee.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"The Ombudsman investigates, produces a report, and — where no combination of existing bodies acting within their current statutory powers is capable of producing a determination — identifies the legislative or executive intervention required and transmits that finding to the Minister and to the relevant Oireachtas committee.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"**Mandatory High Court application:** The Ombudsman's obligation to apply to the High Court is **not displaced** by the pendency of any other proceeding, any institutional reorganisation, or any subsequent engagement that does not constitute a determination.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"**Mandatory High Court application:** The Ombudsman's obligation to apply to the High Court is **not displaced** by the pendency of any other proceeding, any institutional reorganisation, or any subsequent engagement that does not constitute a determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"**Public register (§10E):** The Ombudsman must maintain a public register of every loop condition satisfied, updated within 30 days of any material change.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,"**Public register (§10E):** The Ombudsman must maintain a public register of every loop condition satisfied, updated within 30 days of any material change.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,A determination issued under this Act is **not** a discharge of the civil wrong.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"Petitions & Proxy Exits (§13) Transmission to a public petitions committee does **not** satisfy the duty of determination, and does **not** count as a declination for loop-closure purposes unless that committee has declined on the merits in compliance with §10.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,The AI Act Bridge (§11A) Creates a reporting obligation connecting the Bill's determination mechanism to high-risk AI conformity assessments under Regulation (EU) 2024/1689.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:StructuralCondition,knowledge-reserve-duty-to-determine.md,,They are the evidentiary record of the structural condition the Bill addresses.,FSD-Ontology-2026.md — Structural Condition,,
FSD,fsd:SilenceVeto,knowledge-reserve-duty-to-determine.md,,"### Key Concepts from the Memoranda | Memorandum Concept | Bill Translation | Diagnostic Function | |---|---|---| | **Silence Veto** (Memo E) | §2A | The procedural condition where administrative silence operates as an effective veto on civic signal, without requiring proof of bad faith.",FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:AdministrativeAmnesia,knowledge-reserve-duty-to-determine.md,,| | **Administrative Amnesia / Designed Forgetting** | §6 & §7 | The Loop's production of institutional forgetfulness; each new officer encounters the record as if for the first time.,FSD-Ontology-2026.md — Administrative Amnesia,,
FSD,fsd:DesignedForgetting,knowledge-reserve-duty-to-determine.md,,| | **Administrative Amnesia / Designed Forgetting** | §6 & §7 | The Loop's production of institutional forgetfulness; each new officer encounters the record as if for the first time.,FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:SufficiencyAssertion,knowledge-reserve-duty-to-determine.md,,| | **Sufficiency Assertion** | §3(3) & §5 | The substitution of generic disciplinary familiarity for actual corpus engagement.,FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:CompetentAuthority,knowledge-reserve-duty-to-determine.md,,| | **Chain-of-Duty / Clock Reset** | §8C | The transfer of a competent authority designation without audit of the accumulated obligation does not restart the compliance clock.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:NullificationLoop,knowledge-reserve-duty-to-determine.md,,The Nullification Loop — Structural Analysis,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:RemitDisplacement,knowledge-reserve-duty-to-determine.md,,**Remit displacement substitutes for jurisdiction.** 4.,FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:SufficiencyAssertion,knowledge-reserve-duty-to-determine.md,,**Sufficiency assertion substitutes for corpus engagement.** 5.,FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:DesignedForgetting,knowledge-reserve-duty-to-determine.md,,**Designed forgetting substitutes for record.**,FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,Nineteen years of procedurally valid non-determination produces the same constitutional result as a single unlawful refusal — and no existing instrument reaches the pattern rather than the act.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,knowledge-reserve-duty-to-determine.md,,Nineteen years of procedurally valid non-determination produces the same constitutional result as a single unlawful refusal — and no existing instrument reaches the pattern rather than the act.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"Imposing a cost on non-determination (Ombudsman process, High Court costs discretion, public register); 2.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"Imposing a cost on non-determination (Ombudsman process, High Court costs discretion, public register); 2.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,knowledge-reserve-duty-to-determine.md,,"Imposing a cost on non-determination (Ombudsman process, High Court costs discretion, public register); 2.",FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,Creating a residual supply mechanism (Ombudsman's mandatory High Court application) that produces the public good even when no individual body would supply it voluntarily.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,The nullification loop is a Kojèvian dyad: - The State receives the submission but does not engage with it as knowledge — it processes it as correspondence.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:NullificationLoop,knowledge-reserve-duty-to-determine.md,,The nullification loop is a Kojèvian dyad: - The State receives the submission but does not engage with it as knowledge — it processes it as correspondence.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"The Bill's loop closure mechanism breaks the dyad by introducing a third party — the Ombudsman, and behind it the High Court — that is not party to the original refusal of recognition.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:LoopClosure,knowledge-reserve-duty-to-determine.md,,"The Bill's loop closure mechanism breaks the dyad by introducing a third party — the Ombudsman, and behind it the High Court — that is not party to the original refusal of recognition.",FSD-Ontology-2026.md — Loop Closure,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,**La condition de boucle (loop condition)** — Aucun droit français ne nomme le phénomène où trois administrations se renvoient mutuellement la balle sans statuer.,FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,**L'Ombudsman *obligé* de saisir la Haute Cour** — Le Défenseur des droits ne peut pas contraindre l'administration par voie juridictionnelle.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,"Aucun État membre ne les a transposées intégralement, et elles ne prévoient pas la *loop condition* ni l'audit technique indépendant.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,| | **L'Ombudsman *obligé* de saisir la Haute Cour** | **Non** | Les médiateurs nationaux émettent des recommandations ou des rapports spéciaux.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,| | **Determination** | *Décision* or *décision motivée* | Systematic use of *détermination* would constitute an unnatural anglicism in a francophone legislative text.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,| | **Loop condition** | *Condition de boucle* (with English gloss on first occurrence) | A technical concept proper to the Bill.,FSD-Ontology-2026.md — Loop Condition,,
